reaction,	O
pruritus,	B-D011537
rash	O
erythematous,	B-D004890
rash	O
maculopapular,	O
skin	B-D012867
disorder,	O
skin	B-D012867
dry,	O
sweating	B-D013546
increased,	O
urticaria	B-D014581
Application	O
site	O
disorders	O
:	O
Cellulitis,	B-D002481
dermatitis	B-D003872
contact	O
Urinary	O
:	O
Albuminuria,	B-D000419
cystitis,	B-D003556
dysuria,	B-D053159
hematuria,	B-D006417
micturition	O
frequency,	O
renal	O
calculus	O
The	O
following	O
serious	O
adverse	O
events	O
(causality	O
not	O
evaluated)	O
occurred	O
in	O
<0.1%	O
of	O
patients	B-D010361
(cases	O
reported	O
only	O
in	O
post-marketing	O
experience	O
are	O
indicated	O
in	O
italics):	O
Cardiovascular	O
:	O
Syncope,	B-D013575
congestive	O
heart	B-D006333
failure,	I-D006333
ventricular	B-D014693
fibrillation,	I-D014693
pulmonary	B-D011655
embolism,	I-D011655
cerebrovascular	B-C079279
accident,	O
peripheral	O
gangrene,	B-D005734
thrombophlebitis,	B-D013924
vasculitis,	B-D014657
deep	O
venous	B-D020246
thrombosis	I-D020246
Gastrointestinal	O
:	O
Intestinal	B-D007415
obstruction,	I-D007415
intestinal	B-D007416
perforation,	I-D007416
gastrointestinal	O
bleeding,	O
colitis	B-D003092
with	O
bleeding,	O
esophageal	B-D004939
perforation,	I-D004939
pancreatitis,	B-D010195
ileus	B-D045823
Liver	B-D008099
and	O
biliary	O
:	O
Cholelithiasis,	B-D002769
hepatitis,	B-D006505
jaundice,	B-D007565
liver	B-D017093
failure	I-D017093
Hemic	O
and	O
lymphatic	B-D008196
:	O
Thrombocytopenia,	B-D013921
agranulocytosis,aplastic	B-D000380
anemia,	B-D000740
pancytopenia,	B-D010198
leucopenia	O
Metabolic:	O
Hypoglycemia,	B-D007003
hyponatremia	B-D007010
Nervous	O
:	O
Ataxia,	B-D001259
suicide,	B-D013405
aseptic	O
meningitis,	B-D008581
ageusia,	B-D000370
anosmia,	O
fatal	O
intracranial	O
hemorrhage	B-D006470
[see	O
Drug	B-D004347
Interactions	I-D004347
(7.1)]	O
Renal	O
:	O
Acute	O
renal	O
failure,	O
interstitial	O
nephritis	B-D009393
Skin:	B-D012867
Erythema	B-D004892
multiforme,	I-D004892
exfoliative	O
dermatitis,	B-D003872
Stevens-Johnson	B-D013262
syndrome,	I-D013262
toxic	O
epidermal	O
necrolysis	O
drug	O
rash	O
with	O
eosinophilia	B-D004802
and	O
systemic	O
symptoms	O
(DRESS,	O
or	O
hypersensitivity	B-D006967
syndrome)	B-D013577
General	O
:	O
Sepsis,	B-D018805
sudden	O
death,	B-D003643
anaphylactoid	O
reaction,	O
angioedema	B-D000799
6.2	O
The	O
Celecoxib	B-D000068579
Long-Term	O
Arthritis	B-D001168
Safety	B-D012449
Study	O
[see	O
Special	O
Studies	O
(14.6)	O
]	O
Hematological	O
Events	O
:	O
The	O
incidence	B-D015994
of	O
clinically	O
significant	O
decreases	O
in	O
hemoglobin	O
(>2	O
g/dL)	O
was	O
lower	O
in	O
patients	B-D010361
on	O
celecoxib	B-D000068579
400	O
mg	O
twice	O
daily	O
(0.5%)	O
compared	O
to	O
patients	B-D010361
on	O
either	O
diclofenac	B-D004008
75	O
mg	O
twice	O
daily	O
(1.3%)	O
or	O
ibuprofen	B-D007052
800	O
mg	O
three	O
times	B-D013995
daily	O
1.9%	O

The	O
lower	O
incidence	B-D015994
of	O
events	O
with	O
celecoxib	B-D000068579
was	O
maintained	O
with	O
or	O
without	O
ASA	O
use	O
[	O
see	O
Clinical	O
Pharmacology	B-D010600
(12.2)	O
]	O

Withdrawals/Serious	O
Adverse	O
Events	O
:	O
Kaplan-Meier	O
cumulative	O
rates	O
at	O
9	O
months	O
for	O
withdrawals	O
due	O
to	O
adverse	O
events	O
for	O
celecoxib,	B-D000068579
diclofenac	B-D004008
and	O
ibuprofen	B-D007052
were	O
24%,	O
29%,	O
and	O
26%,	O
respectively	B-D000078682
	O

Rates	O
for	O
serious	O
adverse	O
events	O
(i.e.,	O
causing	O
hospitalization	B-D006760
or	O
felt	O
to	O
be	O
life-threatening	B-D019369
or	O
otherwise	O
medically	O
significant),	O
regardless	O
of	O
causality,	B-D015984
were	O
not	O
different	O
across	O
treatment	O
groups	O
(8%,	O
7%,	O
and	O
8%,	O
respectively)	B-D000078682
	O

6.3	O
Juvenile	O
Rheumatoid	B-D012250
Arthritis	B-D001168
Study	O
In	O
a	O
12-week,	O
double-blind,	O
active-controlled	O
study,	O
242	O
JRA	O
patients	B-D010361
2	O
years	O
to	O
17	O
years	O
of	O
age	O
were	O
treated	O
with	O
celecoxib	B-D000068579
or	O
naproxen;	B-D009288
77	O
JRA	O
patients	B-D010361
were	O
treated	O
with	O
celecoxib	B-D000068579
3	O
mg/kg	O
BID,	O
82	O
patients	B-D010361
were	O
treated	O
with	O
celecoxib	B-D000068579
6	O
mg/kg	O
BID,	O
and	O
83	O
patients	B-D010361
were	O
treated	O
with	O
naproxen	B-D009288
7.5	O
mg/kg	O
BID	O

The	O
most	O
commonly	O
occurring	O
(≥5%)	O
adverse	O
events	O
in	O
celecoxib	B-D000068579
treated	O
patients	B-D010361
were	O
headache,	B-D006261
fever	B-D005334
(pyrexia),	O
upper	O
abdominal	B-D015746
pain,	I-D015746
cough,	B-D003371
nasopharyngitis,	B-C015378
abdominal	B-D015746
pain,	I-D015746
nausea,	B-D009325
arthralgia,	B-D018771
diarrhea	B-D003967
and	O
vomiting	B-D014839
	O

The	O
most	O
commonly	O
occurring	O
(≥5%)	O
adverse	O
experiences	O
for	O
naproxen-treated	B-D009288
patients	B-D010361
were	O
headache,	B-D006261
nausea,	B-D009325
vomiting,	B-D014839
fever,	B-D005334
upper	O
abdominal	B-D015746
pain,	I-D015746
diarrhea,	B-D003967
cough,	B-D003371
abdominal	B-D015746
pain,	I-D015746
and	O
dizziness	B-D004244
(Table	O
2)	O

Compared	O
with	O
naproxen,	B-D009288
celecoxib	B-D000068579
at	O
doses	O
of	O
3	O
and	O
6	O
mg/kg	O
BID	O
had	O
no	O
observable	O
deleterious	O
effect	O
on	O
growth	B-D048788
and	I-D048788
development	I-D048788
during	O
the	O
course	O
of	O
the	O
12-week	O
double-blind	O
study	O

There	O
was	O
no	O
substantial	O
difference	O
in	O
the	O
number	O
of	O
clinical	O
exacerbations	O
of	O
uveitis	B-D014605
or	O
systemic	O
features	O
of	O
JRA	O
among	O
treatment	O
groups	O

In	O
a	O
12-week,	O
open-label	O
extension	O
of	O
the	O
double-blind	O
study	O
described	O
above,	O
202	O
JRA	O
patients	B-D010361
were	O
treated	O
with	O
celecoxib	B-D000068579
6	O
mg/kg	O
BID	O

The	O
incidence	B-D015994
of	O
adverse	O
events	O
was	O
similar	O
to	O
that	O
observed	O
during	O
the	O
double-blind	O
study;	O
no	O
unexpected	O
adverse	O
events	O
of	O
clinical	O
importance	O
emerged	O

Table	O
2:	O
Adverse	O
Events	O
Occurring	O
in	O
≥5%	O
of	O
JRA	O
Patients	B-D010361
in	O
Any	O
Treatment	O
Group,	O
by	O
System	O
Organ	O
Class	O
(%	O
of	O
patients	B-D010361
with	O
events)	O
All	O
Doses	O
Twice	O
Daily	O
System	O
Organ	O
Class	O
Preferred	O
Term	O
Celecoxib	B-D000068579
3	O
mg/kg	O
N=77	O
Celecoxib	B-D000068579
6	O
mg/kg	O
N=82	O
Naproxen	B-D009288
7.5	O
mg/kg	O
N=83	O
Any	O
Event	O
64	O
70	O
72	O
Eye	B-D005123
Disorders	O
5	O
5	O
5	O
Gastrointestinal	O
26	O
24	O
36	O
Abdominal	B-D015746
pain	I-D015746
NOS	O
4	O
7	O
7	O
Abdominal	B-D015746
pain	I-D015746
upper	O
8	O
6	O
10	O
Vomiting	B-D014839
NOS	O
3	O
6	O
11	O
Diarrhea	B-D003967
NOS	O
5	O
4	O
8	O
Nausea	B-D009325
7	O
4	O
11	O
General	O
13	O
11	O
18	O
Pyrexia	O
8	O
9	O
11	O
Infections	B-D007239
25	O
20	O
27	O
Nasopharyngitis	B-C015378
5	O
6	O
5	O
Injury	O
and	O
Poisoning	B-D011041
4	O
6	O
5	O
Investigations	O
Abnormal	O
laboratory	O
tests,	B-C004551
which	O
include:	O
Prolonged	O
activated	O
partial	B-D010314
thromboplastin	I-D010314
time,	I-D010314
Bacteriuria	B-D001437
NOS	O
present,	O
Blood	B-D001769
creatine	B-D003401
phosphokinase	O
increased,	O
Blood	B-D000071997
culture	I-D000071997
positive,	O
Blood	B-D001786
glucose	I-D001786
increased,	O
Blood	B-D001794
pressure	I-D001794
increased,	O
Blood	B-D001769
uric	B-D014527
acid	I-D014527
increased,	O
Hematocrit	B-D006400
decreased,	O
Hematuria	B-D006417
present,	O
Hemoglobin	B-C032001
decreased,	I-C032001
Liver	B-D008111
function	I-D008111
tests	I-D008111
NOS	O
abnormal,	O
Proteinuria	B-D011507
present,	O
Transaminase	O
NOS	O
increased,	O
Urine	B-D014556
analysis	O
abnormal	O
NOS	O
3	O
11	O
7	O
Musculoskeletal	O
8	O
10	O
17	O
Arthralgia	B-D018771
3	O
7	O
4	O
Nervous	B-D009420
System	I-D009420
17	O
11	O
21	O
Headache	B-D006261
NOS	O
13	O
10	O
16	O
Dizziness	B-D004244
(excl	O
vertigo)	B-D014717
1	O
1	O
7	O
Respiratory	O
8	O
15	O
15	O
Cough	B-D003371
7	O
7	O
8	O
Skin	B-D012867
&	O
Subcutaneous	O
10	O
7	O
18	O
6.4	O
Other	O
Pre-Approval	O
Studies	O
Adverse	O
Events	O
from	O
Ankylosing	O
Spondylitis	B-D013166
Studies:	O
A	O
total	O
of	O
378	O
patients	B-D010361
were	O
treated	O
with	O
celecoxib	B-D000068579
in	O
placebo-	O
and	O
active-controlled	O
AS	O
studies	O

Doses	O
up	O
to	O
400	O
mg	O
once	O
daily	O
were	O
studied	O

The	O
types	O
of	O
adverse	O
events	O
reported	O
in	O
the	O
AS	O
studies	O
were	O
similar	O
to	O
those	O
reported	O
in	O
the	O
OA/RAstudies	O

Adverse	O
Events	O
from	O
Analgesia	B-D000698
and	O
Dysmenorrhea	B-D004412
Studies:	O
Approximately	O
1,700	O
patients	B-D010361
were	O
treated	O
with	O
celecoxib	B-D000068579
in	O
analgesia	B-D000698
and	O
dysmenorrhea	B-D004412
studies	O

All	O
patients	B-D010361
in	O
post-oral	O
surgery	O
pain	B-D010146
studies	O
received	O
a	O
single	O
dose	O
of	O
study	O
medication	O

Doses	O
up	O
to	O
600	O
mg/day	O
of	O
celecoxib	B-D000068579
were	O
studied	O
in	O
primary	O
dysmenorrhea	B-D004412
and	O
post-orthopedic	O
surgery	O
pain	B-D010146
studies	O

The	O
types	O
of	O
adverse	O
events	O
in	O
the	O
analgesia	B-D000698
and	O
dysmenorrhea	B-D004412
studies	O
were	O
similar	O
to	O
those	O
reported	O
in	O
arthritis	B-D001168
studies	O

The	O
only	O
additional	O
adverse	O
event	O
reported	O
was	O
post-dental	O
extraction	O
alveolar	O
osteitis	B-D010000
(dry	O
socket)	O
in	O
the	O
post-oral	O
surgery	O
pain	B-D010146
studies	O

6.5	O
The	O
APC	O
and	O
PreSAP	O
Trials	O
Adverse	O
reactions	O
from	O
long-term,	O
placebo-controlled	O
polyp	O
prevention	O
studies	O
:	O
Exposure	O
to	O
celecoxib	B-D000068579
in	O
the	O
APC	O
and	O
PreSAP	O
trials	O
was	O
400	O
to	O
800	O
mg	O
daily	O
for	O
up	O
to	O
3	O
years	O
[	O
see	O
Special	O
Studies	O
Adenomatous	B-D000236
Polyp	O
Prevention	O
Studies	O
(14.6)	O
]	O

Some	O
adverse	O
reactions	O
occurred	O
in	O
higher	O
percentages	O
of	O
patients	B-D010361
than	O
in	O
the	O
arthritis	B-D001168
pre-marketing	O
trials	O
(treatment	O
durations	O
up	O
to	O
12	O
weeks;	O
see	O
Adverse	O
events	O
from	O
celecoxib	B-D000068579
pre-marketing	O
controlled	O
arthritis	B-D001168
trials	O
,	O
above)	O

The	O
adverse	O
reactions	O
for	O
which	O
these	O
differences	O
in	O
patients	B-D010361
treated	O
with	O
celecoxib	B-D000068579
were	O
greater	O
as	O
compared	O
to	O
the	O
arthritis	B-D001168
pre-marketing	O
trials	O
were	O
as	O
follows:	O
Celecoxib	B-D000068579
(400	O
to	O
800	O
mg	O
daily)	O
N	O
=	O
2285	O
Placebo	O
N=1303	O
Diarrhea	B-D003967
10.5%	O
7.0%	O
Gastroesophageal	B-D005764
reflux	I-D005764
disease	B-D004194
4.7%	O
3.1%	O
Nausea	B-D009325
6.8%	O
5.3%	O
Vomiting	B-D014839
3.2%	O
2.1%	O
Dyspnea	B-D004417
2.8%	O
1.6%	O
Hypertension	B-D006973
12.5%	O
9.8%	O
The	O
following	O
additional	O
adverse	O
reactions	O
occurred	O
in	O
≥0.1%	O
and	O
<1%	O
of	O
patients	B-D010361
taking	O
celecoxib,	B-D000068579
at	O
an	O
incidence	B-D015994
greater	O
than	O
placebo	O
in	O
the	O
long-term	O
polyp	O
prevention	O
studies,	O
and	O
were	O
either	O
not	O
reported	O
during	O
the	O
controlled	O
arthritis	B-D001168
pre-marketing	O
trials	O
or	O
occurred	O
with	O
greater	O
frequency	O
in	O
the	O
long-term,	O
placebo-controlled	O
polyp	O
prevention	O
studies:	O
Nervous	B-D009420
system	I-D009420
disorders:	O
Cerebral	B-D002544
infarction	I-D002544
Eye	B-D005123
disorders	O
:	O
Vitreous	O
floaters,	O
conjunctival	B-D003228
hemorrhage	B-D006470
Ear	B-D004423
and	O
labyrinth	O
:	O
Labyrinthitis	B-D007762
Cardiac	B-D002299
disorders	O
:	O
Angina	O
unstable,	O
aortic	B-D001021
valve	I-D001021
incompetence,	O
coronary	O
artery	B-D001154
atherosclerosis,	B-D050197
sinus	O
bradycardia,	B-D001919
ventricular	O
hypertrophy	B-D006984
Vascular	O
disorders	O
:	O
Deep	O
vein	O
thrombosis	B-D013927
Reproductive	O
system	O
and	O
breast	B-D001940
disorders	O
:	O
Ovarian	O
cyst	O
Investigations	O
:	O
Blood	B-D001769
potassium	B-D011188
increased,	O
blood	B-D001769
sodium	B-D012964
increased,	O
blood	B-D001769
testosterone	B-D013739
decreased	O
Injury,	O
poisoning	B-D011041
and	O
procedural	O
complications:	O
Epicondylitis,	O
tendon	O
rupture	B-D012421
ADVERSE	O
REACTIONS	O
Ocular	O
Transient	O
burning	O
and	O
stinging	O
were	O
reported	O
in	O
approximately	O
15%	O
of	O
patients	B-D010361
across	O
studies	O
with	O
the	O
use	O
of	O
Diclofenac	B-D004008
sodium	B-D012964
ophthalmic	O
solution,	O
0.1%	O

In	O
cataract	B-D002386
surgery	O
studies,	O
keratitis	B-D007634
was	O
reported	O
in	O
up	O
to	O
28%	O
of	O
patients	B-D010361
using	O
Diclofenac	B-D004008
sodium	B-D012964
ophthalmic	O
solution,	O
0.1%,	O
although	O
in	O
many	O
of	O
these	O
cases	O
keratitis	B-D007634
was	O
initially	O
noted	O
prior	O
to	O
the	O
initiation	O
of	O
treatment	O

Elevated	O
intraocular	B-D007429
pressure	I-D007429
following	O
cataract	B-D002386
surgery	O
was	O
reported	O
in	O
approximately	O
15%	O
of	O
patients	B-D010361
undergoing	O
cataract	B-D002386
surgery	O

Lacrimation	O
complaints	O
were	O
reported	O
in	O
approximately	O
30%	O
of	O
case	O
studies	O
undergoing	O
incisional	O
refractive	O
surgery	O

The	O
following	O
adverse	O
reactions	O
were	O
reported	O
in	O
approximately	O
10%	O
or	O
less	O
of	O
the	O
patients:	B-D010361
abnormal	O
vision,	O
acute	O
elevated	O
IOP,	O
blurred	O
vision,	O
conjunctivitis,	B-D003231
corneal	B-D003315
deposits,	B-C020884
corneal	B-D015715
edema,	I-D015715
corneal	B-D003318
opacity,	I-D003318
corneal	B-D003315
lesions,	O
discharge,	O
eyelid	B-D005123
swelling,	O
eye	B-D058447
pain,	I-D058447
injection	O
(redness),	O
iritis,	B-D007500
irritation,	O
itching,	O
lacrimation	O
disorder,	O
and	O
ocular	O
allergy	O

Systemic	O
The	O
following	O
adverse	O
reactions	O
were	O
reported	O
in	O
3%	O
or	O
less	O
of	O
the	O
patients:	B-D010361
abdominal	B-D015746
pain,	I-D015746
asthenia,	B-D001247
chills,	B-D023341
dizziness,	B-D004244
facial	O
edema,	B-D004487
fever,	B-D005334
headache,	B-D006261
insomnia,	O
nausea,	B-D009325
pain,	B-D010146
rhinitis,	B-D012220
viral	O
infection	O
and	O
vomiting	B-D014839
	O

Clinical	O
Practice	O
The	O
following	O
reactions	O
have	O
been	O
identified	B-D007060
during	O
postmarketing	O
use	O
of	O
topical	O
diclofenac	B-D004008
sodium	B-D012964
ophthalmic	O
solution,	O
0.1%	O
in	O
clinical	O
practice	O

Because	O
they	O
are	O
reported	O
voluntarily	O
from	O
a	O
population	B-D011153
of	O
unknown	O
size,	O
estimates	O
of	O
frequency	O
cannot	O
be	O
made	O

The	O
reactions,	O
which	O
have	O
been	O
chosen	O
for	O
inclusion	O
due	O
to	O
either	O
their	O
seriousness,	O
frequency	O
of	O
reporting,	O
possible	O
causal	O
connection	O
to	O
topical	O
diclofenac	B-D004008
sodium	B-D012964
ophthalmic	O
solution,	O
0.1%,	O
or	O
a	O
combination	O
of	O
these	O
factors,	O
include	O
corneal	B-D003315
erosion,	O
corneal	B-D003315
infiltrates,	O
corneal	B-D057112
perforation,	I-D057112
corneal	B-D003315
thinning,	O
corneal	B-D003320
ulceration	I-D003320
and	O
epithelilal	O
breakdown	O
(see	O
PRECAUTIONS,	O
General)	O

TO	O
REPORT	O
SUSPECTED	O
ADVERSE	O
REACTIONS,	O
contact	O
Altaire	O
Pharmaceuticals,	O
Inc.,	O
at	O
1-800-258-2471	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O

Cardiovascular	O
Thrombotic	O
Events	O
WARNING:	O
RISK	B-D012306
OF	O
SERIOUS	O
CARDIOVASCULAR	O
AND	O
GASTROINTESTINAL	O
EVENTS	O
Cardiovascular	O
Thrombotic	O
Events	O
Nonsteroidal	O
anti-inflammatory	O
drugs	O
(NSAIDs)	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
cardiovascular	O
thrombotic	O
events,	O
including	O
myocardial	B-D009203
infarction	I-D009203
and	O
stroke,	B-D020521
which	O
can	O
be	O
fatal	O

This	O
risk	B-D012306
may	O
occur	O
early	B-D004423
in	O
treatment	O
and	O
may	O
increase	O
with	O
duration	O
of	O
use	O
[see	O
Warnings	O
and	O
Precautions	O
]	O

Etodolac	B-D017308
extended-release	O
tablets	B-D013607
are	O
contraindicated	O
in	O
the	O
setting	O
of	O
coronary	B-D001026
artery	I-D001026
bypass	I-D001026
graft	O
(CABG)	O
surgery	O
[see	O
Contraindications	B-D000075202
and	O
Warnings	O
and	O
Precautions	O
]	O

Gastrointestinal	O
Bleeding,	O
Ulceration,	B-D014456
and	O
Perforation	O
NSAIDs	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
serious	O
gastrointestinal	O
(GI)	O
adverse	O
events	O
including	O
bleeding,	O
ulceration,	B-D014456
and	O
perforation	O
of	O
the	O
stomach	B-D013270
or	O
intestines,	B-D007422
which	O
can	O
be	O
fatal	O

These	O
events	O
can	O
occur	O
at	O
any	O
time	B-D013995
during	O
use	O
and	O
without	O
warning	O
symptoms	O

Elderly	O
patients	B-D010361
and	O
patients	B-D010361
with	O
a	O
prior	O
history	B-D006664
of	O
peptic	B-D010437
ulcer	I-D010437
disease	B-D004194
and/or	O
GI	O
bleeding	O
are	O
at	O
greater	O
risk	B-D012306
for	O
serious	O
GI	O
events	O
[see	O
Warnings	O
and	O
Precautions]	O

ADVERSE	O
REACTIONS	O
A	O
total	O
of	O
1552	O
patients	B-D010361
were	O
exposed	O
to	O
etodolac	B-D017308
extended-release	O
tablets	B-D013607
in	O
controlled	O
clinical	O
studies	O
of	O
at	O
least	O
4	O
weeks	O
in	O
length	O
and	O
using	O
daily	O
doses	O
in	O
the	O
range	O
of	O
400	O
to	O
1200	O
mg	O

In	O
the	O
tabulations	O
below,	O
adverse	O
event	O
rates	O
are	O
generally	O
categorized	O
based	O
on	O
the	O
incidence	B-D015994
of	O
events	O
in	O
the	O
first	O
30	O
days	O
of	O
treatment	O
with	O
etodolac	B-D017308
extended-release	O
tablets	B-D013607
	O

As	O
with	O
other	O
NSAIDs,	O
the	O
cumulative	O
adverse	O
event	O
rates	O
may	O
increase	O
significantly	O
over	O
time	B-D013995
with	O
extended	O
therapy	O

In	O
patients	B-D010361
taking	O
NSAIDs,	O
including	O
etodolac	B-D017308
extended-release	O
tablets,	B-D013607
the	O
most	O
frequently	O
reported	O
adverse	O
experiences	O
occurring	O
in	O
approximately	O
1	O
to	O
10%	O
of	O
patients	B-D010361
are:	O
Gastrointestinal	O
experiences	O
including	O
abdominal	B-D015746
pain	I-D015746
constipation	B-D003248
Diarrhea	B-D003967
dyspepsia	B-D004415
flatulence	B-D005414
GI	O
ulcers	B-D014456
(gastric/duodenal)*	O
gross	O
bleeding/perforation*	O
nausea	B-D009325
Vomiting	B-D014839
Other	O
events	O
including:	O
abnormal	O
renal	O
functionAdverse	O
events	O
that	O
were	O
observed	O
in	O
<	O
1%	O
of	O
patients	B-D010361
in	O
the	O
first	O
30	O
days	O
of	O
treatment	O
with	O
etodolac	B-D017308
extended-release	O
tablets	B-D013607
in	O
clinical	B-D016430
trials	I-D016430
	O

Anemia	B-D000740
asthenia	B-D001247
dizziness	B-D004244
edema	B-D004487
elevated	O
liver	B-D008099
enzymes	B-D004798
headaches	B-D006261
hypertension	B-D006973
increased	O
bleeding	B-D001760
time	I-D001760
infection	O
pharyngitis	B-D010612
pruritus	B-D011537
rashes	O
rhinitis	B-D012220
tinnitus	B-D014012
Additional	O
NSAID	O
Adverse	O
Experiences	O
Reported	O
Occasionally	O
with	O
NSAIDs	O
or	O
Etodolac	B-D017308
Extended-release	O
Tablets	B-D013607
Include	O
Body	O
as	O
a	O
whole	O
Allergic	O
reaction,	O
anaphylactic/anaphylactoid	O
reactions	O
(including	O
shock),	B-D012769
chills,	B-D023341
fever,	B-D005334
sepsis	B-D018805
Cardiovascular	B-D002319
system	I-D002319
Congestive	O
heart	B-D006333
failure,	I-D006333
flushing,	B-D005483
palpitations,	O
tachycardia,	B-D013610
syncope,	B-D013575
vasculitis	B-D014657
(including	O
necrotizing	O
and	O
allergic)	O
Digestive	B-D004064
system	I-D004064
Anorexia,	B-D000855
cholestatic	O
hepatitis,	B-D006505
cholestatic	O
jaundice,	B-D007565
dry	O
mouth,	B-D009055
duodenitis,	B-D004382
eructation,	B-D004884
esophagitis,	B-D004941
gastritis,	B-D005756
gastric/peptic	O
ulcers,	B-D014456
glossitis,	B-D005928
hepatic	O
failure,	O
hepatitis,	B-D006505
hematemesis,	B-D006396
intestinal	O
ulceration,	B-D014456
jaundice,	B-D007565
liver	B-D008099
necrosis,	B-D009336
melena,	B-D008551
pancreatitis,	B-D010195
rectal	O
bleeding,	O
stomatitis	B-D013280
Hemic	O
and	O
lymphatic	B-D008208
system	I-D008208
Agranulocytosis,	B-D000380
ecchymosis,	B-D004438
eosinophilia,	B-D004802
hemolytic	O
anemia,	B-D000740
leukopenia,	B-D007970
neutropenia,	B-D009503
pancytopenia,	B-D010198
purpura,	B-D011693
thrombocytopenia	B-D013921
Metabolic	O
and	O
nutritional	O
Hyperglycemia	B-D006943
in	O
previously	O
controlled	O
diabetic	O
patients	B-D010361
Nervous	B-D009420
system	I-D009420
Anxiety,	B-D001007
confusion,	B-D003221
depression,	B-D003863
dream	O
abnormalities,	O
insomnia,	O
nervousness,	O
paresthesia,	B-D010292
somnolence,	O
tremors,	B-D014202
vertigo	B-D014717
Respiratory	B-D012137
system	I-D012137
Asthma,	B-D001249
dyspnea,	B-D004417
pulmonary	O
infiltration	O
with	O
eosinophilia	B-D004802
Skin	B-D012867
and	O
appendages	O
Angioedema,	B-D000799
cutaneous	O
vasculitis	B-D014657
with	O
purpura,	B-D011693
erythema	B-D004892
multiforme,	I-D004892
hyperpigmentation,	B-D017495
sweating,	B-D013546
urticaria,	B-D014581
vesiculobullous	O
rash	O
Special	O
senses	O
Blurred	O
vision,	O
photophobia,	B-D020795
transient	O
visual	O
disturbances	O
Urogenital	B-D014566
system	I-D014566
Dysuria,	B-D053159
elevated	O
BUN,	O
oliguria/polyuria,	B-D009846
proteinuria,	B-D011507
renal	O
failure,	O
renal	B-D051437
insufficiency,	I-D051437
renal	O
papillary	O
necrosis,	B-D009336
serum	B-D044967
creatinine	B-D003404
increase,	O
urinary	O
frequency	O
Other	O
NSAID	O
Adverse	O
Reactions,	O
Which	O
Occur	O
Rarely	O
Are	O
Body	O
as	O
a	O
whole	O
Anaphylactic	O
reactions,	O
appetite	B-D001066
changes,	O
death	B-D003643
Cardiovascular	B-D002319
system	I-D002319
Arrhythmia,	O
cerebrovascular	B-C079279
accident,	O
hypotension,	B-D007022
myocardial	B-D009203
infarction	I-D009203
Digestive	B-D004064
system	I-D004064
Colitis,	B-D003092
esophagitis	B-D004941
with	O
or	O
without	O
stricture	O
or	O
cardiospasm,	O
thirst,	B-D013894
ulcerative	B-D014456
stomatitis	B-D013280
Hemic	O
and	O
lymphatic	B-D008208
system	I-D008208
Aplastic	O
anemia,	B-D000740
lymphadenopathy	B-D000072281
Metabolic	O
and	O
nutritional	O
Change	O
in	O
weight	O
Nervous	B-D009420
system	I-D009420
Coma,	B-D003128
convulsions,	O
hallucinations,	B-D006212
meningitis	B-D008581
Respiratory	O
Bronchitis,	B-D001991
pneumonia,	B-D011014
respiratory	O
depression,	B-D003863
sinusitis	B-D012852
Skin	B-D012867
and	O
appendages	O
Alopecia,	B-D000505
exfoliative	O
dermatitis,	B-D003872
maculopapular	O
rash,	O
photosensitivity,	O
skin	B-D012867
peeling,	O
Stevens-Johnson	B-D013262
syndrome,	I-D013262
toxic	O
epidermal	O
necrosis	B-D009336
Special	O
senses	O
Conjunctivitis,	B-D003231
deafness,	B-D003638
hearing	B-D006309
impairment,	O
taste	B-D013649
perversion	O
Urogenital	B-D014566
system	I-D014566
Cystitis,	B-D003556
hematuria,	B-D006417
interstitial	O
nephritis,	B-D009393
leukorrhea,	B-D007973
renal	O
calculus,	O
uterine	O
bleeding	O
irregularities	O
ADVERSE	O
REACTIONS	O
The	O
most	O
frequent	O
adverse	O
reactions	O
are	O
drowsiness	O
and	O
dizziness	B-D004244
	O

Less	O
frequent	O
adverse	O
reactions	O
are	O
lightheadedness	B-D008027
and	O
gastrointestinal	O
disturbances	O
including	O
nausea,	B-D009325
vomiting,	B-D014839
and	O
flatulence	B-D005414
	O

A	O
single	O
incidence	B-D015994
of	O
bone	B-D001853
marrow	I-D001853
suppression	O
has	O
been	O
reported	O
with	O
the	O
use	O
of	O
butalbital,	B-C004470
aspirin,	B-D001241
and	O
caffeine	B-D002110
	O

Several	O
cases	O
of	O
dermatological	O
reactions	O
including	O
toxic	O
epidermal	O
necrolysis	O
and	O
erythema	B-D004892
multiforme	I-D004892
have	O
been	O
reported	O

To	O
report	O
SUSPECTED	O
ADVERSE	O
REACTIONS,	O
contact	O
Vensun	O
Pharmaceuticals,	O
Inc	O

at	O
1-800-385-1540	O
or	O
FDA	O
at	O
1-800-FDA-1088	O
or	O
www.fda.gov/medwatch	O

WARNING:	O
RISK	B-D012306
OF	O
SERIOUS	O
CARDIOVASCULAR	O
AND	O
GASTROINTESTINAL	O
EVENTS	O
Cardiovascular	O
Thrombotic	O
Events	O
•	O
Nonsteroidal	O
anti-inflammatory	O
drugs	O
(	O
NSAIDs	O
)	O
cause	O
an	O
increased	O
risk	B-D012306
of	O
